OTU	NSF6.NOVI.PM32	NSF6.NOVI.1M35	NSF22.NOVI.1M29	NSF14.NOVI.1M32	NSF22.NOVI.1M28	NSF14.NOVI.PM35	NSF22.NOVI.1M33	NSF14.NOVI.1M34	NSF6.NOVI.PM34	NSF6.NOVI.PM33	NSF14.NOVI.PM28	NSF14.NOVI.1M26	NSF14.NOVI.PM27	NSF22.NOVI.1M26	NSF22.NOVI.PM34	NSF22.NOVI.PM29	NSF14.NOVI.PM29	NSF6.NOVI.PM28	NSF14.NOVI.PM30	NSF22.NOVI.PM33	NSF6.NOVI.1M30	NSF14.NOVI.1M31	NSF22.NOVI.PM28	NSF14.NOVI.PM34	NSF22.NOVI.PM32	NSF6.NOVI.PM29	NSF6.NOVI.1M31	NSF14.NOVI.1M27	NSF14.NOVI.1M28	NSF22.NOVI.1M34	NSF6.NOVI.1M28	NSF6.NOVI.PM35	NSF6.NOVI.1M33	NSF22.NOVI.1M27	NSF22.NOVI.PM30	NSF14.NOVI.PM31	NSF6.NOVI.1M32	NSF22.NOVI.PM31	NSF14.NOVI.1M29	NSF22.NOVI.1M35	NSF6.NOVI.PM30	NSF22.NOVI.PM27	NSF6.NOVI.PM31	NSF14.NOVI.1M33	NSF14.NOVI.PM32	NSF6.NOVI.PM26	NSF22.NOVI.1M31	NSF22.NOVI.PM26	NSF14.NOVI.PM26	NSF22.NOVI.PM35	NSF6.NOVI.PM27	NSF22.NOVI.1M30	NSF6.NOVI.1M26	NSF22.NOVI.1M32	NSF6.NOVI.1M27
7e18330b21d9113f6de425b39c8cba2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e1d2fac97a5822b5775de9ff6f782be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e3e5987a297d01d3fa8d964a1f2d35d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549.81	0	0	0	0	0
7e3e78545651380b1d61f52fa91259fa	0	64.6133333333333	0	0	0	0	0	0	756.663333333333	197.54	0	0	0	0	0	0	0	207.266666666667	0	0	15.4966666666667	0	0	0	0	22.8933333333333	11.13	0	0	0	84.2466666666667	0	0	0	0	0	17.8466666666667	0	0	0	0	0	0	0	0	32.7833333333333	0	0	0	0	30.8966666666667	0	28.3533333333333	0	3.88333333333333
7e3ffefd84725bcb023d920860d0ad49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1864.21956769056	0	0	0	0	0	0	0	0	0	427.82252559727	0	4347.21615472127	0	0	0	0	0
7e55c04282ba43c9f2a909e08cca1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45316455696203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e58dff1373d514d228b5d4c16520676	0	0	0	0	0	0	0	0	0	0	6.00303951367781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e78b6afa0e3d0d0bdd033f905afa416	0	0	0	0	0	15.9734219269103	0	0	0	0	8.74750830564784	0	0	0	709.345514950166	110.833887043189	0	0	0	4343.86378737542	0	0	3197.64451827243	0	4416.35548172758	0	0	0	0	0	0	0	0	0	4935.64451827243	0	0	3768.93355481728	0	0	0	2698.17275747508	0	0	25.6511627906977	0	0	462.724252491694	0	913.312292358804	0	0	0	0	0
7f0190236ce9554bc96beef5e838184c	0	27.5980066445183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8172757475083	0	0	0	0	0	0	28.6777408637874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f25edec2f8a6de0440b92e4305b267d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4733333333333	0	0	0	0	0	0
7f4b212f3e54ccb78fba678f38db2efc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f88064561753d62306bafa215703fc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.1293859649123	0	0	0	0	56.9583333333333	0	0	0	0	12.3267543859649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fa2a33b47bcae99e806398a07cf5f20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3333.37606837607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7facaa96d2d360025cc07c3905cdbdc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fc04373da7f2b91718d9752dec45ec7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fc26d36fbcc43e05f6714db834f462e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fd36f4f052a35d7defa170a7084caf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8017a96da6fba80ea0e4a78372fb21c4	21.3933333333333	36.9233333333333	967.493333333333	0	0	0	0	1747.15333333333	2118.65333333333	373.13	0	178.66	0	9.96666666666667	14115.5966666667	2356.81	45.26	4093.49	18.72	971.606666666667	0	0	3552.05	4797.88	7741.03666666667	7.63	584.246666666667	83.4866666666667	67.66	8550.58333333333	2253.59333333333	0	191.833333333333	0	502.136666666667	0	0	7878.12	0	337.263333333333	43.6066666666667	1722.74333333333	831.453333333333	486.923333333333	17.1566666666667	491.773333333333	94.01	1717.78666666667	443.346666666667	1466.17	102.99	51.6733333333333	332.12	148.54	0
8046966cbe9a0a082dbc056b5f15f2e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
808cb08db7783a0ba96709cf1e244c5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80a15949bdc9de77a5bd2ee0cfeb6bb2	0	0	1666.6862745098	0	0	0	139.960784313725	0	0	1007.06274509804	0	0	0	160.258823529412	0	616.160784313726	0	0	0	293.929411764706	0	0	0	0	502.458823529412	26.9333333333333	2657.75294117647	0	0	4750.32549019608	49.556862745098	0	0	0	0	0	0	5066.7137254902	0	0	0	0	30636.631372549	0	0	0	940.105882352941	2512.50588235294	0	0	0	0	28.5882352941177	58.2509803921569	0
80a75ff524c4a9fffb56be4c2900b33f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80ffa3a3002318a4a9236e8e78c9f26f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8155048993a7fb673fbd5718becffe57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
816784ad211318b5ddda6430f74a83fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
818113c4c27b1b3a4433c7425e5bc466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0615763546798	0	0	0	512.810344827586	0	0	0	0	0	5.63793103448276	0	0	0	0	0	0	0	0	115.150246305419	0	0	0	0	0	0	1091.11083743842	0	0	0	0	0	0	0	0	0	0	0	0	0
818ef6371fc44645eedd21aa75162a7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81a5eef25cdc18bb8601560957cab5db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81d804a31aef678b02caa1d996e6f064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81d98a9bf9cba1359f037773a25c5036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.08	0	0	0	0	0	0	0	763.882222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81eaa05c867db4f8636eeaedfbbdc40c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827f99e883ff37fc80809c7e1bf9e19c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8292e3bba5a912aa6913008b39e3b7dd	3.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
829a29b9e6d6be1a165c71595206fec2	0	0	0	0	0	0	6.54233870967742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8300f5591ab4911d8c94ec7953f8154b	0	0	0	0	57.8755555555556	0	0	0	0	0	0	0	0	13.2888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83153ed62ab7959069a39a0faedd28cc	0	0	0	0	0	1074.67432950192	0	0	0	0	2.52234993614304	0	0	0	0	0	867.022988505747	0	4.30395913154534	1967.67432950192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4150702426564	0	0	0	0	0	0	447.033205619413	0	0	0	92.0102171136654	0	0	0	0	0	0
83309c93c411043eeaf789e3e31c9148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3804347826087	0	0	0	6.31521739130435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0923913043478	0	0	0	26.4130434782609	0	0
8337f7d172e3e29fa58844544fc3b539	0	0	0	1186.44086021505	0	0	0	194.344086021505	0	0	0	0	0	0	0	0	0	0	0	0	0	100.014336917563	0	0	0	0	0	14.9605734767025	1600.51971326165	0	0	0	0	0	0	0	0	0	894.634408602151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8340610a1b8e204cb4463c7599e7cf75	0	0	0	0	0	0	0	0	0	22.3203389830508	7.81016949152542	0	47.9610169491525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07457627118644	0	0	0	0	0	0	0	0	4.53728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11864406779661	0	1.97457627118644
834f7f3b273523858065529299140a1c	0	69.8067226890756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4201680672269	41.6050420168067	9.78991596638656
8352918c11b512230b14ed21f6a1341c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838fb1d5c5fd774aaa447fc13aa0c5cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83d4d14da765860fe681349fc6d8b39d	0	0	0	0	0	0	0	0	0	56.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9257142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8406049b32cf74653bf70e0da6d14316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841fab9585102058d1e69ce485d921ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3159.46261682243	0	0	0	0	0	0	0	321.257009345794	0	149.682242990654	0	0	0	0	166.481308411215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911.177570093458	0	0	0	0	0	0	0
84b9596688df0663890d75d3dbe34fa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84e1b3003e1b45505c4fa873f5048e36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850c42be472cd12af5004c2f0487b230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.95	0	0	0	0	0	0	0	0	0	0
852ee79f580f682e828929768143ce27	0	0	14.1418826739427	0	5.92223738062756	0	35.4106412005457	0	0	0	0	0	0	13.5975443383356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2387448840382	0	0	0	0	10.5743519781719	0	0	0
854a9c2d0d0e94178b92757f83c4bd44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8580cbddd75d8e3d29e0f45c8959ad95	4503.38438438438	1413.67867867868	1369.67867867868	1656.74174174174	1655.42642642643	28.8798798798799	58.4594594594595	271.381381381381	3544.72372372372	3282.42942942943	7.90690690690691	643.81981981982	0	23.9459459459459	7373.57957957958	80.7927927927928	0	2707.51951951952	256.354354354354	1775.64864864865	868.990990990991	0	1548.40840840841	251.978978978979	288.576576576577	123.738738738739	190.48948948949	238.171171171171	7802.04804804805	34664.5225225225	2504.62462462462	2744.89189189189	501.183183183183	112.366366366366	343.18018018018	37.9309309309309	2556.2042042042	1419.48048048048	0	16.8798798798799	10076.9069069069	4545.2042042042	1468.15315315315	0	0	1112.51951951952	0	2174.94594594595	53.2552552552553	1073.21021021021	11922.8618618619	0	321.102102102102	0	372.72972972973
858cb4ac7906c23ff46fbdfb0a3da294	0	0	0	0	0	0	0	0	0	0	0	0	13.3938461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.2523076923077	0	0	0	0	141.227692307692	0	0	0	0	38.0276923076923	0	0	0	0
85b5b3c5d76cb0721d1622d1e00621e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85e997f4876be67d22760f08ef530bda	0	0	0	0	0	0	15.1635514018692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.4018691588785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85f54a82961277a78eabf89c05462f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5934065934066	0	0	0	0	0	0	0	0	0	0	0	0	0	96.0732600732601	0	0	0	0	0	0	0	0	0
860408f3e776fe41356656ef1a2c280e	0	0	0	0	0	6.76371308016878	0	0	0	0	0	0	0	0	0	0	0	0	92.4177215189873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8621659381fd5945f5845456ad9ffb59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864564cc91e811e14dc46e18dc08305d	0	13.845	0	0	0	0	0	0	0	0	0	0	5.4425	0	0	0	0	0	0	0	0	0	0	0	0	5.7225	8.3475	0	0	0	0	0	0	0	0	0	0	0	0	0	32.705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8671ec74ab98dcbab0f43825e3990a7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.77	0	0	0	0	0	0	0	0	0	0	0	0
871b7be68ca52f30fb807f32a7148f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.41724137931	11.1344827586207	0	0	0	660.5	0	0	0	0	276.137931034483	15.7862068965517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87326089362b8b3da329be46f8fe8307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87422f2c0f25f2619d124bf00db577ec	0	0	186.588	0	300.948	0	415.302	36.148	0	0	0	0	0	647.876	2989.186	45.2	0	0	0	166.56	0	0	5706.196	0	9929.88	0	0	8.348	0	12612.11	0	0	0	808.22	135.058	0	0	651.258	0	5.622	0	442.992	0	0	0	0	1146.93	18217.84	0	0	0	232.526	0	1584.412	0
875600d01fa63112389814cefbad9091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9704433497537	0	0
878d4e9cab56d2f80d6b97adaab3259d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88354430379747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bb7694ebffcddb24f50110389cf121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bc96fb11c0cee6b99e53f8dc888e03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87ccd167cb65daafbd2508dcc7df07c7	0	0	113.912087912088	0	0	0	0	0	0	0	0	0	0	0	0	3.94139194139194	0	0	0	244.043956043956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883c1d2f6d666b44ca19f511a2d05b4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.11	0	0	0	0	0	0	0	0	0	0
8841e56de3b321eca8d4464a58d1a9a4	0	0	0	0	0	0	0	80.3288888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884cf50bb9f2389316a59e868c5787be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8863e09dcc318b1bb53f29754a0c5633	0	0	103.66	0	0	0	0	0	0	0	0	0	0	0	0	21.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.605	0	0	0	0	0	0	0	0	0	0	0	412.36	0	0	0	0	0
886afd780768ab405cc109fc2dd47f8f	0	872.333333333333	23541.7912087912	0	111.296703296703	123.29304029304	2044.17948717949	0	7649.77289377289	217.076923076923	0	0	0	14.6043956043956	4822.94871794872	512.461538461538	34.8131868131868	0	0	7504.39194139194	8.51282051282051	0	23168.2783882784	0	7509.30402930403	0	244.582417582418	0	0	4959.12820512821	0	13.5934065934066	263.505494505494	16392.4908424908	5441.86446886447	0	0	5040.45787545788	0	1008.90476190476	0	235964.446886447	1644.6336996337	0	0	0	2100.6043956044	1173.42124542125	572.454212454212	3927.2380952381	0	6728.78021978022	146.879120879121	0	0
88a2d61f44f464f5544ce557fb5de398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88b8ab9032a199330a0ad4c2509639c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3576642335766	0	0	0	0	0	0
88cebbc1e879414a0d61100d62da8a4c	0	0	0	0	0	0	0	0	0	522.587301587302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415.10317460317	0	0	0	0	6786.1746031746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892713e938d22419bbb1249213602e79	53.48	0	0	0	0	0	0	0	0	526.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.57	470.05	0	0	0	0	0	0	0	0
892e496dcd8762ce84c3e337a2507a8e	0	0	0	0	0	0	0	0	0	131.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.78	0	0	0	0	0	0	0	0	0	15.79	0	0	0	0	0	0	0	0	180.16	65.57	0	0	0	0	154.49	0	0	0	0
892ed29fdfe259c02cc0037e3e6fcc49	15.9978632478633	0	0	0	0	6.85042735042735	0	0	0	0	0	0	0	0	0	0	0	33.215811965812	0	35.5897435897436	0	0	0	0	0	63.5876068376068	0	0	0	0	0	2.64316239316239	49.1880341880342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8931ea5236aac5c689ff21bf4922e2d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.112	0	0	0	0	0	0	0	0	0
893b082ca4ff28514dc30e3f37c8533c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894ace2b3e6052c117a46f4ca1b83b44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89ff91fcb576b902de28c44c7fc2aaae	406.882352941176	5103.92156862745	0	0	0	188.564705882353	0	0	135309.043137255	24143.6509803922	100.682352941176	0	85.3607843137255	0	0	227.894117647059	204.996078431373	81382.1450980392	132.145098039216	97.9764705882353	0	0	0	37.9686274509804	0	700.219607843137	379.678431372549	0	0	0	25967.7411764706	1683.11764705882	2651.79607843137	0	101.854901960784	46.4392156862745	62.9843137254902	617.890196078431	0	0	179.560784313725	0	586.909803921569	0	898.282352941176	5438.43529411765	0	43477.2470588235	643.290196078431	0	278.682352941176	0	3349.80392156863	38.8352941176471	31.9921568627451
8a2956ce11a37f9096770ffb015ac760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a3ccbef5a80cecf5225e1b4c43630cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.580198019802	0	0	0	0	0	0	0
8a46bb05b55d62c4b9219efc6b6b80b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974.96	0	0	0	0	0	0	0
8a5dc104d287a157a052f6cd29e64d45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a7fbcc2efdb28ea865176f6da6e224a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3553113553114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
